CAR	MSG
36934	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
37183	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
37354	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
37534	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
38238	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
38793	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
39074	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
39740	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
45689	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
51375	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
58015	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
66737	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
87155	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
88195	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
93615	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
1187	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
22100	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
26967	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
27223	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
27353	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
28381	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
32031	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
34391	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
37446	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
37551	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
38430	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
38475	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
38578	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
38606	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
38717	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
39103	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
39124	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
39139	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
76146	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
86827	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
88234	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
97875	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
110542	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
114510	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>fuel coefficients missing for tank 2
119069	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>fuel coefficients missing for tank 2
119927	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>fuel coefficients missing for tank 2
2738	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
2756	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>fuel coefficients missing for tank 2
11772	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
11810	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
12053	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
12129	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
26125	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>first fuel component must increase
26499	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
29551	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
29857	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
35410	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
37503	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
37854	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
37942	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
39426	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
39633	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
39670	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
43309	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>checking reaction chamber 1<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
58504	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
59899	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
69869	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
74619	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
75627	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
100020	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
105559	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
106054	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
114048	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>first fuel component must increase
118823	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>fuel coefficients missing for tank 2
118915	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
119119	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
12072	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
12116	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
13232	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
26154	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
35850	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
37515	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
38819	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
39292	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
45672	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
68316	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>first fuel component must increase
68480	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>first fuel component must increase
68774	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>first fuel component must increase
71891	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
105155	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
105521	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>checking reaction chamber 1<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
105814	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>checking reaction chamber 1<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
105833	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>checking reaction chamber 1<br>first fuel component must increase
106105	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>first fuel component must increase
106682	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
2711	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
2719	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
2731	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
2875	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>first fuel component must increase
3270	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>first fuel component must increase
3460	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>first fuel component must increase
3610	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>first fuel component must increase
3937	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
10047	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>first fuel component must increase
10255	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>checking reaction chamber 1<br>first fuel component must increase
12797	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
12830	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
12840	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
12844	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
12850	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
12881	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
13003	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
13010	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
13035	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
13046	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
13108	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
13204	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
13252	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
45677	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
52926	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
76527	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
105943	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
106089	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>first fuel component must increase
114004	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>first fuel component must increase
114410	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
2713	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
3811	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>first fuel component must increase
11756	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
12034	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
12776	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
12785	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
12793	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
12816	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
13016	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
13129	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
26098	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
27296	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
41692	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
53379	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>first fuel component must increase
71663	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>first fuel component must increase
93912	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
99527	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
105125	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>first fuel component must increase
105213	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>checking reaction chamber 1<br>first fuel component must increase
105239	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>first fuel component must increase
105353	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>first fuel component must increase
105471	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>checking reaction chamber 1<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
105958	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>checking reaction chamber 1<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
106288	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>surplus of ingredient 1 in lower pipe when air consists of ingredient 1 only
113748	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
114031	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
114081	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
114184	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
114207	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
114482	circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 2 tanks<br>using 1 ingredients of air<br>fuel coefficients missing for tank 2
